Chapter	Book	Title	characterURL	Character	ID
273	A Feast for Crows	Samwell V	/index.php/Leyton_Hightower	Leyton Hightower	961
273	A Feast for Crows	Samwell V	/index.php/Lynesse_Hightower	Lynesse Hightower	1024
273	A Feast for Crows	Samwell V	/index.php/Gilly	Gilly	603
273	A Feast for Crows	Samwell V	/index.php/Maester_Aemon	Maester Aemon	1045
273	A Feast for Crows	Samwell V	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
273	A Feast for Crows	Samwell V	/index.php/Marwyn	Marwyn	1087
273	A Feast for Crows	Samwell V	/index.php/Leo_Tyrell	Leo Tyrell	942
273	A Feast for Crows	Samwell V	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
273	A Feast for Crows	Samwell V	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
275	A Dance with Dragons	Prologue	/index.php/Varamyr	Varamyr	1753
275	A Dance with Dragons	Prologue	/index.php/Orell	Orell	1244
275	A Dance with Dragons	Prologue	/index.php/Bump	Bump	267
275	A Dance with Dragons	Prologue	/index.php/Thistle	Thistle	1650
275	A Dance with Dragons	Prologue	/index.php/Haggon	Haggon	668
275	A Dance with Dragons	Prologue	/index.php/Mance_Rayder	Mance Rayder	1057
275	A Dance with Dragons	Prologue	/index.php/Tormund	Tormund	1681
275	A Dance with Dragons	Prologue	/index.php/Weeper	Weeper	1811
275	A Dance with Dragons	Prologue	/index.php/Borroq	Borroq	235
275	A Dance with Dragons	Prologue	/index.php/Briar	Briar	254
275	A Dance with Dragons	Prologue	/index.php/Grisella	Grisella	638
275	A Dance with Dragons	Prologue	/index.php/Jon_Snow	Jon Snow	851
275	A Dance with Dragons	Prologue	/index.php/Meha	Meha	1111
276	A Dance with Dragons	Tyrion I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
276	A Dance with Dragons	Tyrion I	/index.php/Tywin_Lannister	Tywin Lannister	1727
276	A Dance with Dragons	Tyrion I	/index.php/Tysha	Tysha	1719
276	A Dance with Dragons	Tyrion I	/index.php/Varys	Varys	1757
276	A Dance with Dragons	Tyrion I	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
276	A Dance with Dragons	Tyrion I	/index.php/Illyrio_Mopatis	Illyrio Mopatis	771
276	A Dance with Dragons	Tyrion I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
277	A Dance with Dragons	Daenerys I	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
277	A Dance with Dragons	Daenerys I	/index.php/Stalwart_Shield	Stalwart Shield	1585
277	A Dance with Dragons	Daenerys I	/index.php/Barristan_Selmy	Barristan Selmy	163
277	A Dance with Dragons	Daenerys I	/index.php/Daario_Naharis	Daario Naharis	344
277	A Dance with Dragons	Daenerys I	/index.php/Skahaz_mo_Kandaq	Skahaz mo Kandaq	1573
277	A Dance with Dragons	Daenerys I	/index.php/Reznak_mo_Reznak	Reznak mo Reznak	1401
277	A Dance with Dragons	Daenerys I	/index.php/Hizdahr_zo_Loraq	Hizdahr zo Loraq	731
278	A Dance with Dragons	Jon I	/index.php/Jon_Snow	Jon Snow	851
278	A Dance with Dragons	Jon I	/index.php/Nymeria	Nymeria	1219
278	A Dance with Dragons	Jon I	/index.php/Jeor_Mormont	Jeor Mormont	808
278	A Dance with Dragons	Jon I	/index.php/Bran_Stark	Bran Stark	240
278	A Dance with Dragons	Jon I	/index.php/Rickon_Stark	Rickon Stark	1426
278	A Dance with Dragons	Jon I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
278	A Dance with Dragons	Jon I	/index.php/Godry_Farring	Godry Farring	610
278	A Dance with Dragons	Jon I	/index.php/Samwell_Tarly	Samwell Tarly	1527
278	A Dance with Dragons	Jon I	/index.php/Lyanna_Mormont	Lyanna Mormont	1014
278	A Dance with Dragons	Jon I	/index.php/Salladhor_Saan	Salladhor Saan	1520
278	A Dance with Dragons	Jon I	/index.php/Wyman_Manderly	Wyman Manderly	1860
278	A Dance with Dragons	Jon I	/index.php/Mance_Rayder	Mance Rayder	1057
278	A Dance with Dragons	Jon I	/index.php/Val	Val	1751
278	A Dance with Dragons	Jon I	/index.php/Gilly	Gilly	603
278	A Dance with Dragons	Jon I	/index.php/Melisandre	Melisandre	1122
279	A Dance with Dragons	Bran I	/index.php/Bran_Stark	Bran Stark	240
279	A Dance with Dragons	Bran I	/index.php/Hodor	Hodor	736
279	A Dance with Dragons	Bran I	/index.php/Coldhands	Coldhands	318
279	A Dance with Dragons	Bran I	/index.php/Meera_Reed	Meera Reed	1108
280	A Dance with Dragons	Tyrion II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
280	A Dance with Dragons	Tyrion II	/index.php/Illyrio_Mopatis	Illyrio Mopatis	771
280	A Dance with Dragons	Tyrion II	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
280	A Dance with Dragons	Tyrion II	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
280	A Dance with Dragons	Tyrion II	/index.php/Varys	Varys	1757
280	A Dance with Dragons	Tyrion II	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
280	A Dance with Dragons	Tyrion II	/index.php/Hugor_of_the_Hill	Hugor of the Hill	759
280	A Dance with Dragons	Tyrion II	/index.php/Tysha	Tysha	1719
280	A Dance with Dragons	Tyrion II	/index.php/Shae	Shae	1552
281	A Dance with Dragons	The Merchant's Man	/index.php/Quentyn_Martell	Quentyn Martell	1351
281	A Dance with Dragons	The Merchant's Man	/index.php/Gerris_Drinkwater	Gerris Drinkwater	597
281	A Dance with Dragons	The Merchant's Man	/index.php/Archibald_Yronwood	Archibald Yronwood	108
281	A Dance with Dragons	The Merchant's Man	/index.php/Kedry	Kedry	893
281	A Dance with Dragons	The Merchant's Man	/index.php/Willam_Wells	Willam Wells	1837
281	A Dance with Dragons	The Merchant's Man	/index.php/Cletus_Yronwood	Cletus Yronwood	312
282	A Dance with Dragons	Jon II	/index.php/Jon_Snow	Jon Snow	851
282	A Dance with Dragons	Jon II	/index.php/Samwell_Tarly	Samwell Tarly	1527
282	A Dance with Dragons	Jon II	/index.php/Mance_Rayder	Mance Rayder	1057
282	A Dance with Dragons	Jon II	/index.php/Melisandre	Melisandre	1122
282	A Dance with Dragons	Jon II	/index.php/Maester_Aemon	Maester Aemon	1045
282	A Dance with Dragons	Jon II	/index.php/Dywen	Dywen	450
282	A Dance with Dragons	Jon II	/index.php/Richard_Horpe	Richard Horpe	1418
282	A Dance with Dragons	Jon II	/index.php/Justin_Massey	Justin Massey	882
282	A Dance with Dragons	Jon II	/index.php/Bedwyck	Bedwyck	173
282	A Dance with Dragons	Jon II	/index.php/Kegs	Kegs	894
282	A Dance with Dragons	Jon II	/index.php/Eddison_Tollett	Eddison Tollett	458
282	A Dance with Dragons	Jon II	/index.php/Alliser_Thorne	Alliser Thorne	57
283	A Dance with Dragons	Tyrion III	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
283	A Dance with Dragons	Tyrion III	/index.php/Haldon	Haldon	673
283	A Dance with Dragons	Tyrion III	/index.php/Rolly_Duckfield	Rolly Duckfield	1475
283	A Dance with Dragons	Tyrion III	/index.php/Aegon_Targaryen	Aegon Targaryen	12
284	A Dance with Dragons	Davos I	/index.php/Davos_Seaworth	Davos Seaworth	385
284	A Dance with Dragons	Davos I	/index.php/Godric_Borrell	Godric Borrell	609
284	A Dance with Dragons	Davos I	/index.php/Salladhor_Saan	Salladhor Saan	1520
284	A Dance with Dragons	Davos I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
284	A Dance with Dragons	Davos I	/index.php/Tywin_Lannister	Tywin Lannister	1727
284	A Dance with Dragons	Davos I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
284	A Dance with Dragons	Davos I	/index.php/Wyman_Manderly	Wyman Manderly	1860
284	A Dance with Dragons	Davos I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
284	A Dance with Dragons	Davos I	/index.php/Eddard_Stark	Eddard Stark	456
284	A Dance with Dragons	Davos I	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
284	A Dance with Dragons	Davos I	/index.php/Jon_Snow	Jon Snow	851
285	A Dance with Dragons	Jon III	/index.php/Melisandre	Melisandre	1122
285	A Dance with Dragons	Jon III	/index.php/Mance_Rayder	Mance Rayder	1057
285	A Dance with Dragons	Jon III	/index.php/Jon_Snow	Jon Snow	851
285	A Dance with Dragons	Jon III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
285	A Dance with Dragons	Jon III	/index.php/Azor_Ahai	Azor Ahai	145
285	A Dance with Dragons	Jon III	/index.php/Bowen_Marsh	Bowen Marsh	237
285	A Dance with Dragons	Jon III	/index.php/Tywin_Lannister	Tywin Lannister	1727
285	A Dance with Dragons	Jon III	/index.php/Clydas	Clydas	316
285	A Dance with Dragons	Jon III	/index.php/Maester_Aemon	Maester Aemon	1045
286	A Dance with Dragons	Daenerys II	/index.php/Missandei	Missandei	1146
286	A Dance with Dragons	Daenerys II	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
286	A Dance with Dragons	Daenerys II	/index.php/Skahaz_mo_Kandaq	Skahaz mo Kandaq	1573
286	A Dance with Dragons	Daenerys II	/index.php/Daario_Naharis	Daario Naharis	344
286	A Dance with Dragons	Daenerys II	/index.php/Quaithe	Quaithe	1338
286	A Dance with Dragons	Daenerys II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
286	A Dance with Dragons	Daenerys II	/index.php/Quentyn_Martell	Quentyn Martell	1351
286	A Dance with Dragons	Daenerys II	/index.php/Reznak_mo_Reznak	Reznak mo Reznak	1401
286	A Dance with Dragons	Daenerys II	/index.php/Hizdahr_zo_Loraq	Hizdahr zo Loraq	731
286	A Dance with Dragons	Daenerys II	/index.php/Barristan_Selmy	Barristan Selmy	163
286	A Dance with Dragons	Daenerys II	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
286	A Dance with Dragons	Daenerys II	/index.php/Eddard_Stark	Eddard Stark	456
286	A Dance with Dragons	Daenerys II	/index.php/Victarion_Greyjoy	Victarion Greyjoy	1763
286	A Dance with Dragons	Daenerys II	/index.php/Euron_Greyjoy	Euron Greyjoy	521
286	A Dance with Dragons	Daenerys II	/index.php/Moqorro	Moqorro	1155
286	A Dance with Dragons	Daenerys II	/index.php/Jon_Connington	Jon Connington	840
287	A Dance with Dragons	Reek I	/index.php/Walder_Frey_(Big)	Walder Frey (Big)	1781
287	A Dance with Dragons	Reek I	/index.php/Walder_Frey_(Little)	Walder Frey (Little)	1782
287	A Dance with Dragons	Reek I	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
287	A Dance with Dragons	Reek I	/index.php/Kyra	Kyra	917
288	A Dance with Dragons	Bran II	/index.php/Coldhands	Coldhands	318
288	A Dance with Dragons	Bran II	/index.php/Bran_Stark	Bran Stark	240
288	A Dance with Dragons	Bran II	/index.php/Hodor	Hodor	736
288	A Dance with Dragons	Bran II	/index.php/Jojen_Reed	Jojen Reed	832
288	A Dance with Dragons	Bran II	/index.php/Meera_Reed	Meera Reed	1108
289	A Dance with Dragons	Tyrion IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
289	A Dance with Dragons	Tyrion IV	/index.php/Yandry	Yandry	1866
289	A Dance with Dragons	Tyrion IV	/index.php/Ysilla	Ysilla	1877
289	A Dance with Dragons	Tyrion IV	/index.php/Rolly_Duckfield	Rolly Duckfield	1475
289	A Dance with Dragons	Tyrion IV	/index.php/Haldon	Haldon	673
290	A Dance with Dragons	Davos II	/index.php/Davos_Seaworth	Davos Seaworth	385
290	A Dance with Dragons	Davos II	/index.php/Wyman_Manderly	Wyman Manderly	1860
290	A Dance with Dragons	Davos II	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
290	A Dance with Dragons	Davos II	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
290	A Dance with Dragons	Davos II	/index.php/Wendel_Manderly	Wendel Manderly	1816
290	A Dance with Dragons	Davos II	/index.php/Wylis_Manderly	Wylis Manderly	1857
290	A Dance with Dragons	Davos II	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
291	A Dance with Dragons	Daenerys III	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
291	A Dance with Dragons	Daenerys III	/index.php/Xaro_Xhoan_Daxos	Xaro Xhoan Daxos	1864
291	A Dance with Dragons	Daenerys III	/index.php/Ghael	Ghael	599
291	A Dance with Dragons	Daenerys III	/index.php/Groleo	Groleo	639
292	A Dance with Dragons	Jon IV	/index.php/Jon_Snow	Jon Snow	851
292	A Dance with Dragons	Jon IV	/index.php/Bowen_Marsh	Bowen Marsh	237
292	A Dance with Dragons	Jon IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
292	A Dance with Dragons	Jon IV	/index.php/Rattleshirt	Rattleshirt	1376
292	A Dance with Dragons	Jon IV	/index.php/Arnolf_Karstark	Arnolf Karstark	120
293	A Dance with Dragons	Tyrion V	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
293	A Dance with Dragons	Tyrion V	/index.php/Ysilla	Ysilla	1877
293	A Dance with Dragons	Tyrion V	/index.php/Tysha	Tysha	1719
293	A Dance with Dragons	Tyrion V	/index.php/Haldon	Haldon	673
293	A Dance with Dragons	Tyrion V	/index.php/Aegon_Targaryen	Aegon Targaryen	12
293	A Dance with Dragons	Tyrion V	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
293	A Dance with Dragons	Tyrion V	/index.php/Jon_Connington	Jon Connington	840
294	A Dance with Dragons	Davos III	/index.php/Davos_Seaworth	Davos Seaworth	385
294	A Dance with Dragons	Davos III	/index.php/Wyman_Manderly	Wyman Manderly	1860
294	A Dance with Dragons	Davos III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
294	A Dance with Dragons	Davos III	/index.php/Rhaegar_Frey	Rhaegar Frey	1403
294	A Dance with Dragons	Davos III	/index.php/Jared_Frey	Jared Frey	792
294	A Dance with Dragons	Davos III	/index.php/Symond_Frey	Symond Frey	1619
294	A Dance with Dragons	Davos III	/index.php/Wylla_Manderly	Wylla Manderly	1859
295	A Dance with Dragons	Reek II	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
295	A Dance with Dragons	Reek II	/index.php/Victarion_Greyjoy	Victarion Greyjoy	1763
295	A Dance with Dragons	Reek II	/index.php/Ralf_Kenning	Ralf Kenning	1369
295	A Dance with Dragons	Reek II	/index.php/Roose_Bolton	Roose Bolton	1486
295	A Dance with Dragons	Reek II	/index.php/Hosteen_Frey	Hosteen Frey	744
295	A Dance with Dragons	Reek II	/index.php/Aenys_Frey	Aenys Frey	22
295	A Dance with Dragons	Reek II	/index.php/Robb_Stark	Robb Stark	1431
295	A Dance with Dragons	Reek II	/index.php/Arya_Stark	Arya Stark	136
295	A Dance with Dragons	Reek II	/index.php/Sansa_Stark	Sansa Stark	1530
295	A Dance with Dragons	Reek II	/index.php/Jeyne_Poole	Jeyne Poole	818
296	A Dance with Dragons	Jon V	/index.php/Jon_Snow	Jon Snow	851
297	A Dance with Dragons	Tyrion VI	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
297	A Dance with Dragons	Tyrion VI	/index.php/Jon_Connington	Jon Connington	840
297	A Dance with Dragons	Tyrion VI	/index.php/Aegon_Targaryen	Aegon Targaryen	12
297	A Dance with Dragons	Tyrion VI	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
297	A Dance with Dragons	Tyrion VI	/index.php/Varys	Varys	1757
297	A Dance with Dragons	Tyrion VI	/index.php/Haldon	Haldon	673
297	A Dance with Dragons	Tyrion VI	/index.php/Tysha	Tysha	1719
297	A Dance with Dragons	Tyrion VI	/index.php/Jorah_Mormont	Jorah Mormont	862
298	A Dance with Dragons	Daenerys IV	/index.php/Hizdahr_zo_Loraq	Hizdahr zo Loraq	731
298	A Dance with Dragons	Daenerys IV	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
299	A Dance with Dragons	The Lost Lord	/index.php/Jon_Connington	Jon Connington	840
299	A Dance with Dragons	The Lost Lord	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
299	A Dance with Dragons	The Lost Lord	/index.php/Haldon	Haldon	673
299	A Dance with Dragons	The Lost Lord	/index.php/Aegon_Targaryen	Aegon Targaryen	12
299	A Dance with Dragons	The Lost Lord	/index.php/Robert_Baratheon	Robert Baratheon	1434
299	A Dance with Dragons	The Lost Lord	/index.php/Varys	Varys	1757
299	A Dance with Dragons	The Lost Lord	/index.php/Harry_Strickland	Harry Strickland	706
299	A Dance with Dragons	The Lost Lord	/index.php/Rhaegar_Targaryen	Rhaegar Targaryen	1404
299	A Dance with Dragons	The Lost Lord	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
299	A Dance with Dragons	The Lost Lord	/index.php/Illyrio_Mopatis	Illyrio Mopatis	771
300	A Dance with Dragons	The Windblown	/index.php/Quentyn_Martell	Quentyn Martell	1351
300	A Dance with Dragons	The Windblown	/index.php/Gerris_Drinkwater	Gerris Drinkwater	597
300	A Dance with Dragons	The Windblown	/index.php/Archibald_Yronwood	Archibald Yronwood	108
300	A Dance with Dragons	The Windblown	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
300	A Dance with Dragons	The Windblown	/index.php/Cleon	Cleon	310
301	A Dance with Dragons	The Wayward Bride	/index.php/Asha_Greyjoy	Asha Greyjoy	138
301	A Dance with Dragons	The Wayward Bride	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
301	A Dance with Dragons	The Wayward Bride	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
301	A Dance with Dragons	The Wayward Bride	/index.php/Euron_Greyjoy	Euron Greyjoy	521
301	A Dance with Dragons	The Wayward Bride	/index.php/Erik	Erik	510
301	A Dance with Dragons	The Wayward Bride	/index.php/Qarl	Qarl	1331
301	A Dance with Dragons	The Wayward Bride	/index.php/Galbart_Glover	Galbart Glover	550
301	A Dance with Dragons	The Wayward Bride	/index.php/Sybelle_Locke	Sybelle Locke	1609
301	A Dance with Dragons	The Wayward Bride	/index.php/Jon_Snow	Jon Snow	851
302	A Dance with Dragons	Tyrion VII	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
302	A Dance with Dragons	Tyrion VII	/index.php/Jorah_Mormont	Jorah Mormont	862
302	A Dance with Dragons	Tyrion VII	/index.php/Aegon_Targaryen	Aegon Targaryen	12
302	A Dance with Dragons	Tyrion VII	/index.php/Jon_Connington	Jon Connington	840
302	A Dance with Dragons	Tyrion VII	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
302	A Dance with Dragons	Tyrion VII	/index.php/Penny	Penny	1296
302	A Dance with Dragons	Tyrion VII	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
303	A Dance with Dragons	Jon VI	/index.php/Jon_Snow	Jon Snow	851
303	A Dance with Dragons	Jon VI	/index.php/Alliser_Thorne	Alliser Thorne	57
303	A Dance with Dragons	Jon VI	/index.php/Dywen	Dywen	450
303	A Dance with Dragons	Jon VI	/index.php/Janos_Slynt	Janos Slynt	790
303	A Dance with Dragons	Jon VI	/index.php/Jack_Bulwer	Jack Bulwer	777
303	A Dance with Dragons	Jon VI	/index.php/Eddison_Tollett	Eddison Tollett	458
303	A Dance with Dragons	Jon VI	/index.php/Emmett	Emmett	499
303	A Dance with Dragons	Jon VI	/index.php/Rattleshirt	Rattleshirt	1376
303	A Dance with Dragons	Jon VI	/index.php/Arya_Stark	Arya Stark	136
303	A Dance with Dragons	Jon VI	/index.php/Melisandre	Melisandre	1122
303	A Dance with Dragons	Jon VI	/index.php/Ygritte	Ygritte	1869
303	A Dance with Dragons	Jon VI	/index.php/Asha_Greyjoy	Asha Greyjoy	138
304	A Dance with Dragons	Davos IV	/index.php/Davos_Seaworth	Davos Seaworth	385
304	A Dance with Dragons	Davos IV	/index.php/Robett_Glover	Robett Glover	1441
304	A Dance with Dragons	Davos IV	/index.php/Wyman_Manderly	Wyman Manderly	1860
304	A Dance with Dragons	Davos IV	/index.php/Wylis_Manderly	Wylis Manderly	1857
304	A Dance with Dragons	Davos IV	/index.php/Wylla_Manderly	Wylla Manderly	1859
304	A Dance with Dragons	Davos IV	/index.php/Tywin_Lannister	Tywin Lannister	1727
304	A Dance with Dragons	Davos IV	/index.php/Roose_Bolton	Roose Bolton	1486
304	A Dance with Dragons	Davos IV	/index.php/Wendel_Manderly	Wendel Manderly	1816
304	A Dance with Dragons	Davos IV	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
304	A Dance with Dragons	Davos IV	/index.php/Wex_Pyke	Wex Pyke	1820
304	A Dance with Dragons	Davos IV	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
304	A Dance with Dragons	Davos IV	/index.php/Rickon_Stark	Rickon Stark	1426
304	A Dance with Dragons	Davos IV	/index.php/Arya_Stark	Arya Stark	136
304	A Dance with Dragons	Davos IV	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
305	A Dance with Dragons	Daenerys V	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
305	A Dance with Dragons	Daenerys V	/index.php/Groleo	Groleo	639
305	A Dance with Dragons	Daenerys V	/index.php/Hizdahr_zo_Loraq	Hizdahr zo Loraq	731
305	A Dance with Dragons	Daenerys V	/index.php/Skahaz_mo_Kandaq	Skahaz mo Kandaq	1573
305	A Dance with Dragons	Daenerys V	/index.php/Barristan_Selmy	Barristan Selmy	163
305	A Dance with Dragons	Daenerys V	/index.php/Grey_Worm	Grey Worm	633
305	A Dance with Dragons	Daenerys V	/index.php/Eroeh	Eroeh	512
305	A Dance with Dragons	Daenerys V	/index.php/Quaithe	Quaithe	1338
306	A Dance with Dragons	Melisandre I	/index.php/Melisandre	Melisandre	1122
306	A Dance with Dragons	Melisandre I	/index.php/Jon_Snow	Jon Snow	851
306	A Dance with Dragons	Melisandre I	/index.php/Devan_Seaworth	Devan Seaworth	406
306	A Dance with Dragons	Melisandre I	/index.php/Davos_Seaworth	Davos Seaworth	385
306	A Dance with Dragons	Melisandre I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
306	A Dance with Dragons	Melisandre I	/index.php/Rattleshirt	Rattleshirt	1376
306	A Dance with Dragons	Melisandre I	/index.php/Jack_Bulwer	Jack Bulwer	777
306	A Dance with Dragons	Melisandre I	/index.php/Hal	Hal	670
306	A Dance with Dragons	Melisandre I	/index.php/Garth_Greyfeather	Garth Greyfeather	575
306	A Dance with Dragons	Melisandre I	/index.php/Mance_Rayder	Mance Rayder	1057
306	A Dance with Dragons	Melisandre I	/index.php/Arya_Stark	Arya Stark	136
307	A Dance with Dragons	Reek III	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
307	A Dance with Dragons	Reek III	/index.php/Kyra	Kyra	917
307	A Dance with Dragons	Reek III	/index.php/Roose_Bolton	Roose Bolton	1486
307	A Dance with Dragons	Reek III	/index.php/Hosteen_Frey	Hosteen Frey	744
307	A Dance with Dragons	Reek III	/index.php/Aenys_Frey	Aenys Frey	22
307	A Dance with Dragons	Reek III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
