start,end,cost
20001,5146,1
20001,5147,1
20001,5148,1
20001,5149,1
20001,5150,1
20001,5151,1
20001,5152,1
20001,5153,1
20001,5154,1
20001,5155,1
20001,5156,1
20001,5157,1
20001,5158,1
20001,5159,1
20001,5160,1
20001,5161,1
20001,5162,1
20001,5163,1
20001,5164,1
20001,5165,1
20001,5166,1
20001,5167,1
20001,5168,1
20001,5169,1
20001,5170,1
20001,5171,1
20001,5172,1
20001,5173,1
20001,5174,1
20001,5175,1
20001,5176,1
20001,5177,1
20001,5178,1
20001,5179,1
20001,5180,1
20001,5181,1
20001,5182,1
20001,5183,1
20001,5184,1
20001,5185,1
20001,5186,1
20001,5187,1
20001,5188,1
20001,5189,1
20001,5190,1
20001,5191,1
20001,5192,1
20001,5193,1
20001,5194,1
20001,5195,1
20001,5196,1
20001,5197,1
20001,5198,1
20001,5199,1
20001,5200,1
20001,5201,1
20001,5202,1
20001,5203,1
20001,5204,1
20001,5205,1
20001,5206,1
20001,5207,1
20001,5208,1
20001,5209,1
20001,5210,1
20001,5211,1
20001,5212,1
20001,5213,1
20001,5214,1
20001,5215,1
20001,5216,1
20001,5217,1
20001,5218,1
20001,5219,1
20001,5220,1
20001,5221,1
20001,5222,1
20001,5223,1
20001,5224,1
20001,5225,1
20001,5226,1
20001,5227,1
20001,5228,1
20001,5229,1
20001,5230,1
20001,5231,1
20001,5232,1
20001,5233,1
20001,5234,1
20001,5235,1
20001,5236,1
20001,5237,1
20001,5238,1
20001,5239,1
20001,5240,1
20001,5241,1
20001,5242,1
20001,5243,1
20001,5244,1
20001,5245,1
20001,5246,1
20001,5247,1
20001,5248,1
20001,5249,1
20001,5250,1
20001,5251,1
20001,5252,1
20001,5253,1
20001,5254,1
20001,5255,1
20001,5256,1
20001,5257,1
20001,5258,1
20001,5259,1
20001,5260,1
20001,5261,1
20001,5262,1
20001,5263,1
20001,5264,1
20001,5265,1
20001,5266,1
20001,5267,1
20001,5268,1
20001,5269,1
20001,5270,1
20001,5271,1
20001,5272,1
20001,5273,1
20001,5274,1
20001,5275,1
20001,5276,1
20001,5277,1
20001,5278,1
20001,5279,1
20001,5280,1
20001,5281,1
20001,5282,1
20001,5283,1
20001,5284,1
20001,5285,1
20001,5286,1
20001,5287,1
20001,5288,1
20001,5289,1
20001,5290,1
20001,5291,1
20001,5292,1
20001,5293,1
20001,5294,1
20001,5295,1
20001,5296,1
20001,5297,1
20001,5298,1
20001,5299,1
20001,5300,1
20001,5301,1
20001,5302,1
20001,5303,1
20001,5304,1
20001,5305,1
20001,5306,1
20001,5307,1
20001,5308,1
20001,5309,1
20001,5310,1
20001,5311,1
20001,5312,1
20001,5313,1
20001,5314,1
20001,5315,1
20001,5316,1
20001,5317,1
20001,5318,1
20001,5319,1
20001,5320,1
20001,5321,1
20001,5322,1
20001,5323,1
20001,5324,1
20001,5325,1
20001,5326,1
20001,5327,1
20001,5328,1
20001,5329,1
20001,5330,1
20001,5331,1
20001,5332,1
20001,5333,1
20001,5334,1
20001,5335,1
20001,5336,1
20001,5337,1
20001,5338,1
20001,5339,1
20001,5340,1
20001,5341,1
20001,5342,1
20001,5343,1
20001,5344,1
20001,5345,1
20001,5346,1
20001,5347,1
20001,5348,1
20001,5349,1
20001,5350,1
20001,5351,1
20001,5352,1
20001,5353,1
20001,5354,1
20001,5355,1
20001,5356,1
20001,5357,1
20001,5358,1
20001,5359,1
20001,5360,1
20001,5361,1
20001,5362,1
20001,5363,1
20001,5364,1
20001,5365,1
20001,5366,1
20001,5367,1
20001,5368,1
20001,5369,1
20001,5370,1
20001,5371,1
20001,5372,1
20001,5373,1
20001,5374,1
20001,5375,1
20001,5376,1
20001,5377,1
20001,5378,1
20001,5379,1
20001,5380,1
20001,5381,1
20001,5382,1
20001,5383,1
20001,5384,1
20001,5385,1
20001,5386,1
20001,5387,1
20001,5388,1
20001,5389,1
20001,5390,1
20001,5391,1
20001,5392,1
20001,5393,1
20001,5394,1
20001,5395,1
20001,5396,1
20001,5397,1
20001,5398,1
20001,5399,1
20001,5400,1
20001,5401,1
20001,5402,1
20001,5403,1
20001,5404,1
20001,5405,1
20001,5406,1
20001,5407,1
20001,5408,1
20001,5409,1
20001,5410,1
20001,5411,1
20001,5412,1
20001,5413,1
20001,5414,1
20001,5415,1
20001,5416,1
20001,5417,1
20001,5418,1
20001,5419,1
20001,5420,1
20001,5421,1
20001,5422,1
20001,5423,1
20001,5424,1
20001,5425,1
20001,5426,1
20001,5427,1
20001,5428,1
20001,5429,1
20001,5430,1
20001,5431,1
20001,5432,1
20001,5433,1
20001,5434,1
20001,5435,1
20001,5436,1
20001,5437,1
20001,5438,1
20001,5439,1
20001,5440,1
20001,5441,1
20001,5442,1
20001,5443,1
20001,5444,1
20001,5445,1
20001,5446,1
20001,5447,1
20001,5448,1
20001,5449,1
20001,5450,1
20001,5451,1
20001,5452,1
20001,5453,1
20001,5454,1
20001,5455,1
20001,5456,1
20001,5457,1
20001,5458,1
20001,5459,1
20001,5460,1
20001,5461,1
20001,5462,1
20001,5463,1
20001,5464,1
20001,5465,1
20001,5466,1
20001,5467,1
20001,5468,1
20001,5469,1
20001,5470,1
20001,5471,1
20001,5472,1
20001,5473,1
20001,5474,1
20001,5475,1
20001,5476,1
20001,5477,1
20001,5478,1
20001,5479,1
20001,5480,1
20001,5481,1
20001,5482,1
20001,5483,1
20001,5484,1
20001,5485,1
20001,5486,1
20001,5487,1
20001,5488,1
20001,5489,1
20001,5490,1
20001,5491,1
20001,5492,1
20001,5493,1
20001,5494,1
20001,5495,1
20001,5496,1
20001,5497,1
20001,5498,1
20001,5499,1
20001,5500,1
20001,5501,1
20001,5502,1
20001,5503,1
20001,5504,1
20001,5505,1
20001,5506,1
20001,5507,1
20001,5508,1
20001,5509,1
20001,5510,1
20001,5511,1
20001,5512,1
20001,5513,1
20001,5514,1
20001,5515,1
20001,5516,1
20001,5517,1
20001,5518,1
20001,5519,1
20001,5520,1
20001,5521,1
20001,5522,1
20001,5523,1
20001,5524,1
20001,5525,1
20001,5526,1
20001,5527,1
20001,5528,1
20001,5529,1
20001,5530,1
20001,5531,1
20001,5532,1
20001,5533,1
20001,5534,1
20001,5535,1
20001,5536,1
20001,5537,1
20001,5538,1
20001,5539,1
20001,5540,1
20001,5541,1
20001,5542,1
20001,5543,1
20001,5544,1
20001,5545,1
20001,5546,1
20001,5547,1
20001,5548,1
20001,5549,1
20001,5550,1
20001,5551,1
20001,5552,1
20001,5553,1
20001,5554,1
20001,5555,1
20001,5556,1
20001,5557,1
20001,5558,1
20001,5559,1
20001,5560,1
20001,5561,1
20001,5562,1
20001,5563,1
20001,5564,1
20001,5565,1
20001,5566,1
20001,5567,1
20001,5568,1
20001,5569,1
20001,5570,1
20001,5571,1
20001,5572,1
20001,5573,1
20001,5574,1
20001,5575,1
20001,5576,1
20001,5577,1
20001,5578,1
20001,5579,1
20001,5580,1
20001,5581,1
20001,5582,1
20001,5583,1
20001,5584,1
20001,5585,1
20001,5586,1
20001,5587,1
20001,5588,1
20001,5589,1
20001,5590,1
20001,5591,1
20001,5592,1
20001,5593,1
20001,5594,1
20001,5595,1
20001,5596,1
20001,5597,1
20001,5598,1
20001,5599,1
20001,5600,1
20001,5601,1
20001,5602,1
20001,5603,1
20001,5604,1
20001,5605,1
20001,5606,1
20001,5607,1
20001,5608,1
20001,5609,1
20001,5610,1
20001,5611,1
20001,5612,1
20001,5613,1
20001,5614,1
20001,5615,1
20001,5616,1
20001,5617,1
20001,5618,1
20001,5619,1
20001,5620,1
20001,5621,1
20001,5622,1
20001,5623,1
20001,5624,1
20001,5625,1
20001,5626,1
20001,5627,1
20001,5628,1
20001,5629,1
20001,5630,1
20001,5631,1
20001,5632,1
20001,5633,1
20001,5634,1
20001,5635,1
20001,5636,1
20001,5637,1
20001,5638,1
20001,5639,1
20001,5640,1
20001,5641,1
20001,5642,1
20001,5643,1
20001,5644,1
20001,5645,1
20001,5646,1
20001,5647,1
20001,5648,1
20001,5649,1
20001,5650,1
20001,5651,1
20001,5652,1
20001,5653,1
20001,5654,1
20001,5655,1
20001,5656,1
20001,5657,1
20001,5658,1
20001,5659,1
20001,5660,1
20001,5661,1
20001,5662,1
20001,5663,1
20001,5664,1
20001,5665,1
20001,5666,1
20001,5667,1
20001,5668,1
20001,5669,1
20001,5670,1
20001,5671,1
20001,5672,1
20001,5673,1
20001,5674,1
20001,5675,1
20001,5676,1
20001,5677,1
20001,5678,1
20001,5679,1
20001,5680,1
20001,5681,1
20001,5682,1
20001,5683,1
20001,5684,1
20001,5685,1
20001,5686,1
20001,5687,1
20001,5688,1
20001,5689,1
20001,5690,1
20001,5691,1
20001,5692,1
20001,5693,1
20001,5694,1
20001,5695,1
20001,5696,1
20001,5697,1
20001,5698,1
20001,5699,1
20001,5700,1
20001,5701,1
20001,5702,1
20001,5703,1
20001,5704,1
20001,5705,1
20001,5706,1
20001,5707,1
20001,5708,1
20001,5709,1
20001,5710,1
20001,5711,1
20001,5712,1
20001,5713,1
20001,5714,1
20001,5715,1
20001,5716,1
20001,5717,1
20001,5718,1
20001,5719,1
20001,5720,1
20001,5721,1
20001,5722,1
20001,5723,1
20001,5724,1
20001,5725,1
20001,5726,1
20001,5727,1
20001,5728,1
20001,5729,1
20001,5730,1
20001,5731,1
20001,5732,1
20001,5733,1
20001,5734,1
20001,5735,1
20001,5736,1
20001,5737,1
20001,5738,1
20001,5739,1
20001,5740,1
20001,5741,1
20001,5742,1
20001,5743,1
20001,5744,1
20001,5745,1
20001,5746,1
20001,5747,1
20001,5748,1
20001,5749,1
20001,5750,1
20001,5751,1
20001,5752,1
20001,5753,1
20001,5754,1
20001,5755,1
20001,5756,1
20001,5757,1
20001,5758,1
20001,5759,1
20001,5760,1
20001,5761,1
20001,5762,1
20001,5763,1
20001,5764,1
20001,5765,1
20001,5766,1
20001,5767,1
20001,5768,1
20001,5769,1
20001,5770,1
20001,5771,1
20001,5772,1
20001,5773,1
20001,5774,1
20001,5775,1
20001,5776,1
20001,5777,1
20001,5778,1
20001,5779,1
20001,5780,1
20001,5781,1
20001,5782,1
20001,5783,1
20001,5784,1
20001,5785,1
20001,5786,1
20001,5787,1
20001,5788,1
20001,5789,1
20001,5790,1
20001,5791,1
20001,5792,1
20001,5793,1
20001,5794,1
20001,5795,1
20001,5796,1
20001,5797,1
20001,5798,1
20001,5799,1
20001,5800,1
20001,5801,1
20001,5802,1
20001,5803,1
20001,5804,1
20001,5805,1
20001,5806,1
20001,5807,1
20001,5808,1
20001,5809,1
20001,5810,1
20001,5811,1
20001,5812,1
20001,5813,1
20001,5814,1
20001,5815,1
20001,5816,1
20001,5817,1
20001,5818,1
20001,5819,1
20001,5820,1
20001,5821,1
20001,5822,1
20001,5823,1
20001,5824,1
20001,5825,1
20001,5826,1
20001,5827,1
20001,5828,1
20001,5829,1
20001,5830,1
20001,5831,1
20001,5832,1
20001,5833,1
20001,5834,1
20001,5835,1
20001,5836,1
20001,5837,1
20001,5838,1
20001,5839,1
20001,5840,1
20001,5841,1
20001,5842,1
20001,5843,1
20001,5844,1
20001,5845,1
20001,5846,1
20001,5847,1
20001,5848,1
20001,5849,1
20001,5850,1
20001,5851,1
20001,5852,1
20001,5853,1
20001,5854,1
20001,5855,1
20001,5856,1
20001,5857,1
20001,5858,1
20001,5859,1
20001,5860,1
20001,5861,1
20001,5862,1
20001,5863,1
20001,5864,1
20001,5865,1
20001,5866,1
20001,5867,1
20001,5868,1
20001,5869,1
20001,5870,1
20001,5871,1
20001,5872,1
20001,5873,1
20001,5874,1
20001,5875,1
20001,5876,1
20001,5877,1
20001,5878,1
20001,5879,1
20001,5880,1
20001,5881,1
20001,5882,1
20001,5883,1
20001,5884,1
20001,5885,1
20001,5886,1
20001,5887,1
20001,5888,1
20001,5889,1
20001,5890,1
20001,5891,1
20001,5892,1
20001,5893,1
20001,5894,1
20001,5895,1
20001,5896,1
20001,5897,1
20001,5898,1
20001,5899,1
20001,5900,1
20001,5901,1
20001,5902,1
20001,5903,1
20001,5904,1
20001,5905,1
20001,5906,1
20001,5907,1
20001,5908,1
20001,5909,1
20001,5910,1
20001,5911,1
20001,5912,1
20001,5913,1
20001,5914,1
20001,5915,1
20001,5916,1
20001,5917,1
20001,5918,1
20001,5919,1
20001,5920,1
20001,5921,1
20001,5922,1
20001,5923,1
20001,5924,1
20001,5925,1
20001,5926,1
20001,5927,1
20001,5928,1
20001,5929,1
20001,5930,1
20001,5931,1
20001,5932,1
20001,5933,1
20001,5934,1
20001,5935,1
20001,5936,1
20001,5937,1
20001,5938,1
20001,5939,1
20001,5940,1
20001,5941,1
20001,5942,1
20001,5943,1
20001,5944,1
20001,5945,1
20001,5946,1
20001,5947,1
20001,5948,1
20001,5949,1
20001,5950,1
20001,5951,1
20001,5952,1
20001,5953,1
20001,5954,1
20001,5955,1
20001,5956,1
20001,5957,1
20001,5958,1
20001,5959,1
20001,5960,1
20001,5961,1
20001,5962,1
20001,5963,1
20001,5964,1
20001,5965,1
20001,5966,1
20001,5967,1
20001,5968,1
20001,5969,1
20001,5970,1
20001,5971,1
20001,5972,1
20001,5973,1
20001,5974,1
20001,5975,1
20001,5976,1
20001,5977,1
20001,5978,1
20001,5979,1
20001,5980,1
20001,5981,1
20001,5982,1
20001,5983,1
20001,5984,1
20001,5985,1
20001,5986,1
20001,5987,1
20001,5988,1
20001,5989,1
20001,5990,1
20001,5991,1
20001,5992,1
20001,5993,1
20001,5994,1
20001,5995,1
20001,5996,1
20001,5997,1
20001,5998,1
20001,5999,1
20001,6000,1
20001,6001,1
20001,6002,1
20001,6003,1
20001,6004,1
20001,6005,1
20001,6006,1
20001,6007,1
20001,6008,1
20001,6009,1
20001,6010,1
20001,6011,1
20001,6012,1
20001,6013,1
20001,6014,1
20001,6015,1
20001,6016,1
20001,6017,1
20001,6018,1
20001,6019,1
20001,6020,1
20001,6021,1
20001,6022,1
20001,6023,1
20001,6024,1
20001,6025,1
20001,6026,1
20001,6027,1
20001,6028,1
20001,6029,1
20001,6030,1
20001,6031,1
20001,6032,1
20001,6033,1
20001,6034,1
20001,6035,1
20001,6036,1
20001,6037,1
20001,6038,1
20001,6039,1
20001,6040,1
20001,6041,1
20001,6042,1
20001,6043,1
20001,6044,1
20001,6045,1
20001,6046,1
20001,6047,1
20001,6048,1
20001,6049,1
20001,6050,1
20001,6051,1
20001,6052,1
20001,6053,1
20001,6054,1
20001,6055,1
20001,6056,1
20001,6057,1
20001,6058,1
20001,6059,1
20001,6060,1
20001,6061,1
20001,6062,1
20001,6063,1
20001,6064,1
20001,6065,1
20001,6066,1
20001,6067,1
20001,6068,1
20001,6069,1
20001,6070,1
20001,6071,1
20001,6072,1
20001,6073,1
20001,6074,1
20001,6075,1
20001,6076,1
20001,6077,1
20001,6078,1
20001,6079,1
20001,6080,1
20001,6081,1
20001,6082,1
20001,6083,1
20001,6084,1
20001,6085,1
20001,6086,1
20001,6087,1
20001,6088,1
20001,6089,1
20001,6090,1
20001,6091,1
20001,6092,1
20001,6093,1
20001,6094,1
20001,6095,1
20001,6096,1
20001,6097,1
20001,6098,1
20001,6099,1
20001,6100,1
20001,6101,1
20001,6102,1
20001,6103,1
20001,6104,1
20001,6105,1
20001,6106,1
20001,6107,1
20001,6108,1
20001,6109,1
20001,6110,1
20001,6111,1
20001,6112,1
20001,6113,1
20001,6114,1
20001,6115,1
20001,6116,1
20001,6117,1
20001,6118,1
20001,6119,1
20001,6120,1
20001,6121,1
20001,6122,1
20001,6123,1
20001,6124,1
20001,6125,1
20001,6126,1
20001,6127,1
20001,6128,1
20001,6129,1
20001,6130,1
20001,6131,1
20001,6132,1
20001,6133,1
20001,6134,1
20001,6135,1
20001,6136,1
20001,6137,1
20001,6138,1
20001,6139,1
20001,6140,1
20001,6141,1
20001,6142,1
20001,6143,1
20001,6144,1
20001,6145,1
20001,6146,1
20001,6147,1
20001,6148,1
20001,6149,1
20001,6150,1
20001,6151,1
20001,6152,1
20001,6153,1
20001,6154,1
20001,6155,1
20001,6156,1
20001,6157,1
20001,6158,1
20001,6159,1
20001,6160,1
20001,6161,1
20001,6162,1
20001,6163,1
20001,6164,1
20001,6165,1
20001,6166,1
20001,6167,1
20001,6168,1
20001,6169,1
20001,6170,1
20001,6171,1
20001,6172,1
20001,6173,1
20001,6174,1
20001,6175,1
20001,6176,1
20001,6177,1
20001,6178,1
20001,6179,1
20001,6180,1
20001,6181,1
20001,6182,1
20001,6183,1
20001,6184,1
20001,6185,1
20001,6186,1
20001,6187,1
20001,6188,1
20001,6189,1
20001,6190,1
20001,6191,1
20001,6192,1
20001,6193,1
20001,6194,1
20001,6195,1
20001,6196,1
20001,6197,1
20001,6198,1
20001,6199,1
20001,6200,1
20001,6201,1
20001,6202,1
20001,6203,1
20001,6204,1
20001,6205,1
20001,6206,1
20001,6207,1
20001,6208,1
20001,6209,1
20001,6210,1
20001,6211,1
20001,6212,1
20001,6213,1
20001,6214,1
20001,6215,1
20001,6216,1
20001,6217,1
20001,6218,1
20001,6219,1
20001,6220,1
20001,6221,1
20001,6222,1
20001,6223,1
20001,6224,1
20001,6225,1
20001,6226,1
20001,6227,1
20001,6228,1
20001,6229,1
20001,6230,1
20001,6231,1
20001,6232,1
20001,6233,1
20001,6234,1
20001,6235,1
20001,6236,1
20001,6237,1
20001,6238,1
20001,6239,1
20001,6240,1
20001,6241,1
20001,6242,1
20001,6243,1
20001,6244,1
20001,6245,1
20001,6246,1
20001,6247,1
20001,6248,1
20001,6249,1
20001,6250,1
20001,6251,1
20001,6252,1
20001,6253,1
20001,6254,1
20001,6255,1
20001,6256,1
20001,6257,1
20001,6258,1
20001,6259,1
20001,6260,1
20001,6261,1
20001,6262,1
20001,6263,1
20001,6264,1
20001,6265,1
20001,6266,1
20001,6267,1
20001,6268,1
20001,6269,1
20001,6270,1
20001,6271,1
20001,6272,1
20001,6273,1
20001,6274,1
20001,6275,1
20001,6276,1
20001,6277,1
20001,6278,1
20001,6279,1
20001,6280,1
20001,6281,1
20001,6282,1
20001,6283,1
20001,6284,1
20001,6285,1
20001,6286,1
20001,6287,1
20001,6288,1
20001,6289,1
20001,6290,1
20001,6291,1
20001,6292,1
20001,6293,1
20001,6294,1
20001,6295,1
20001,6296,1
20001,6297,1
20001,6298,1
20001,6299,1
20001,6300,1
20001,6301,1
20001,6302,1
20001,6303,1
20001,6304,1
20001,6305,1
20001,6306,1
20001,6307,1
20001,6308,1
20001,6309,1
20001,6310,1
20001,6311,1
20001,6312,1
20001,6313,1
20001,6314,1
20001,6315,1
20001,6316,1
20001,6317,1
20001,6318,1
20001,6319,1
20001,6320,1
20001,6321,1
20001,6322,1
20001,6323,1
20001,6324,1
20001,6325,1
20001,6326,1
20001,6327,1
20001,6328,1
20001,6329,1
20001,6330,1
20001,6331,1
20001,6332,1
20001,6333,1
20001,6334,1
20001,6335,1
20001,6336,1
20001,6337,1
20001,6338,1
20001,6339,1
20001,6340,1
20001,6341,1
20001,6342,1
20001,6343,1
20001,6344,1
20001,6345,1
20001,6346,1
20001,6347,1
20001,6348,1
20001,6349,1
20001,6350,1
20001,6351,1
20001,6352,1
20001,6353,1
20001,6354,1
20001,6355,1
20001,6356,1
20001,6357,1
20001,6358,1
20001,6359,1
20001,6360,1
20001,6361,1
20001,6362,1
20001,6363,1
20001,6364,1
20001,6365,1
20001,6366,1
20001,6367,1
20001,6368,1
20001,6369,1
20001,6370,1
20001,6371,1
20001,6372,1
20001,6373,1
20001,6374,1
20001,6375,1
20001,6376,1
20001,6377,1
20001,6378,1
20001,6379,1
20001,6380,1
20001,6381,1
20001,6382,1
20001,6383,1
20001,6384,1
20001,6385,1
20001,6386,1
20001,6387,1
20001,6388,1
20001,6389,1
20001,6390,1
20001,6391,1
20001,6392,1
20001,6393,1
20001,6394,1
20001,6395,1
20001,6396,1
20001,6397,1
20001,6398,1
20001,6399,1
20001,6400,1
20001,6401,1
20001,6402,1
20001,6403,1
20001,6404,1
20001,6405,1
20001,6406,1
20001,6407,1
20001,6408,1
20001,6409,1
20001,6410,1
20001,6411,1
20001,6412,1
20001,6413,1
20001,6414,1
20001,6415,1
20001,6416,1
20001,6417,1
20001,6418,1
20001,6419,1
20001,6420,1
20001,6421,1
20001,6422,1
20001,6423,1
20001,6424,1
20001,6425,1
20001,6426,1
20001,6427,1
20001,6428,1
20001,6429,1
20001,6430,1
20001,6431,1
20001,6432,1
20001,6433,1
20001,6434,1
20001,6435,1
20001,6436,1
20001,6437,1
20001,6438,1
20001,6439,1
20001,6440,1
20001,6441,1
20001,6442,1
20001,6443,1
20001,6444,1
20001,6445,1
20001,6446,1
20001,6447,1
20001,6448,1
20001,6449,1
20001,6450,1
20001,6451,1
20001,6452,1
20001,6453,1
20001,6454,1
20001,6455,1
20001,6456,1
20001,6457,1
20001,6458,1
20001,6459,1
20001,6460,1
20001,6461,1
20001,6462,1
20001,6463,1
20001,6464,1
20001,6465,1
20001,6466,1
20001,6467,1
20001,6468,1
20001,6469,1
20001,6470,1
20001,6471,1
20001,6472,1
20001,6473,1
20001,6474,1
20001,6475,1
20001,6476,1
20001,6477,1
20001,6478,1
20001,6479,1
20001,6480,1
20001,6481,1
20001,6482,1
20001,6483,1
20001,6484,1
20001,6485,1
20001,6486,1
20001,6487,1
20001,6488,1
20001,6489,1
20001,6490,1
20001,6491,1
20001,6492,1
20001,6493,1
20001,6494,1
20001,6495,1
20001,6496,1
20001,6497,1
20001,6498,1
20001,6499,1
20001,6500,1
20001,6501,1
20001,6502,1
20001,6503,1
20001,6504,1
20001,6505,1
20001,6506,1
20001,6507,1
20001,6508,1
20001,6509,1
20001,6510,1
20001,6511,1
20001,6512,1
20001,6513,1
20001,6514,1
20001,6515,1
20001,6516,1
20001,6517,1
20001,6518,1
20001,6519,1
20001,6520,1
20001,6521,1
20001,6522,1
20001,6523,1
20001,6524,1
20001,6525,1
20001,6526,1
20001,6527,1
20001,6528,1
20001,6529,1
20001,6530,1
20001,6531,1
20001,6532,1
20001,6533,1
20001,6534,1
20001,6535,1
20001,6536,1
20001,6537,1
20001,6538,1
20001,6539,1
20001,6540,1
20001,6541,1
20001,6542,1
20001,6543,1
20001,6544,1
20001,6545,1
20001,6546,1
20001,6547,1
20001,6548,1
20001,6549,1
20001,6550,1
20001,6551,1
20001,6552,1
20001,6553,1
20001,6554,1
20001,6555,1
20001,6556,1
20001,6557,1
20001,6558,1
20001,6559,1
20001,6560,1
20001,6561,1
20001,6562,1
20001,6563,1
20001,6564,1
20001,6565,1
20001,6566,1
20001,6567,1
20001,6568,1
20001,6569,1
20001,6570,1
20001,6571,1
20001,6572,1
20001,6573,1
20001,6574,1
20001,6575,1
20001,6576,1
20001,6577,1
20001,6578,1
20001,6579,1
20001,6580,1
20001,6581,1
20001,6582,1
20001,6583,1
20001,6584,1
20001,6585,1
20001,6586,1
20001,6587,1
20001,6588,1
20001,6589,1
20001,6590,1
20001,6591,1
20001,6592,1
20001,6593,1
20001,6594,1
20001,6595,1
20001,6596,1
20001,6597,1
20001,6598,1
20001,6599,1
20001,6600,1
20001,6601,1
20001,6602,1
20001,6603,1
20001,6604,1
20001,6605,1
20001,6606,1
20001,6607,1
20001,6608,1
20001,6609,1
20001,6610,1
20001,6611,1
20001,6612,1
20001,6613,1
20001,6614,1
20001,6615,1
20001,6616,1
20001,6617,1
20001,6618,1
20001,6619,1
20001,6620,1
20001,6621,1
20001,6622,1
20001,6623,1
20001,6624,1
20001,6625,1
20001,6626,1
20001,6627,1
20001,6628,1
20001,6629,1
20001,6630,1
20001,6631,1
20001,6632,1
20001,6633,1
20001,6634,1
20001,6635,1
20001,6636,1
20001,6637,1
20001,6638,1
20001,6639,1
20001,6640,1
20001,6641,1
20001,6642,1
20001,6643,1
20001,6644,1
20001,6645,1
20001,6646,1
20001,6647,1
20001,6648,1
20001,6649,1
20001,6650,1
20001,6651,1
20001,6652,1
20001,6653,1
20001,6654,1
20001,6655,1
20001,6656,1
20001,6657,1
20001,6658,1
20001,6659,1
20001,6660,1
20001,6661,1
20001,6662,1
20001,6663,1
20001,6664,1
20001,6665,1
20001,6666,1
20001,6667,1
20001,6668,1
20001,6669,1
20001,6670,1
20001,6671,1
20001,6672,1
20001,6673,1
20001,6674,1
20001,6675,1
20001,6676,1
20001,6677,1
20001,6678,1
20001,6679,1
20001,6680,1
20001,6681,1
20001,6682,1
20001,6683,1
20001,6684,1
20001,6685,1
20001,6686,1
20001,6687,1
20001,6688,1
20001,6689,1
20001,6690,1
20001,6691,1
20001,6692,1
20001,6693,1
20001,6694,1
20001,6695,1
20001,6696,1
20001,6697,1
20001,6698,1
20001,6699,1
20001,6700,1
20001,6701,1
20001,6702,1
20001,6703,1
20001,6704,1
20001,6705,1
20001,6706,1
20001,6707,1
20001,6708,1
20001,6709,1
20001,6710,1
20001,6711,1
20001,6712,1
20001,6713,1
20001,6714,1
20001,6715,1
20001,6716,1
20001,6717,1
20001,6718,1
20001,6719,1
20001,6720,1
20001,6721,1
20001,6722,1
20001,6723,1
20001,6724,1
20001,6725,1
20001,6726,1
20001,6727,1
20001,6728,1
20001,6729,1
20001,6730,1
20001,6731,1
20001,6732,1
20001,6733,1
20001,6734,1
20001,6735,1
20001,6736,1
20001,6737,1
20001,6738,1
20001,6739,1
20001,6740,1
20001,6741,1
20001,6742,1
20001,6743,1
20001,6744,1
20001,6745,1
20001,6746,1
20001,6747,1
20001,6748,1
20001,6749,1
20001,6750,1
20001,6751,1
20001,6752,1
20001,6753,1
20001,6754,1
20001,6755,1
20001,6756,1
20001,6757,1
20001,6758,1
20001,6759,1
20001,6760,1
20001,6761,1
20001,6762,1
20001,6763,1
20001,6764,1
20001,6765,1
20001,6766,1
20001,6767,1
20001,6768,1
20001,6769,1
20001,6770,1
20001,6771,1
20001,6772,1
20001,6773,1
20001,6774,1
20001,6775,1
20001,6776,1
20001,6777,1
20001,6778,1
20001,6779,1
20001,6780,1
20001,6781,1
20001,6782,1
20001,6783,1
20001,6784,1
20001,6785,1
20001,6786,1
20001,6787,1
20001,6788,1
20001,6789,1
20001,6790,1
20001,6791,1
20001,6792,1
20001,6793,1
20001,6794,1
20001,6795,1
20001,6796,1
20001,6797,1
20001,6798,1
20001,6799,1
20001,6800,1
20001,6801,1
20001,6802,1
20001,6803,1
20001,6804,1
20001,6805,1
20001,6806,1
20001,6807,1
20001,6808,1
20001,6809,1
20001,6810,1
20001,6811,1
20001,6812,1
20001,6813,1
20001,6814,1
20001,6815,1
20001,6816,1
20001,6817,1
20001,6818,1
20001,6819,1
20001,6820,1
20001,6821,1
20001,6822,1
20001,6823,1
20001,6824,1
20001,6825,1
20001,6826,1
20001,6827,1
20001,6828,1
20001,6829,1
20001,6830,1
20001,6831,1
20001,6832,1
20001,6833,1
20001,6834,1
20001,6835,1
20001,6836,1
20001,6837,1
20001,6838,1
20001,6839,1
20001,6840,1
20001,6841,1
20001,6842,1
20001,6843,1
20001,6844,1
20001,6845,1
20001,6846,1
20001,6847,1
20001,6848,1
20001,6849,1
20001,6850,1
20001,6851,1
20001,6852,1
20001,6853,1
20001,6854,1
20001,6855,1
20001,6856,1
20001,6857,1
20001,6858,1
