From,Directorate,Department,year,Len
CRONIN Karen,PAC,CEU,2010,2275
CRONIN Karen,PAC,CEU,2010,2161
CRONIN Karen,PAC,CEU,2010,2163
CRONIN Karen,PAC,CEU,2010,2249
CRONIN Karen,PAC,CEU,2010,2679
CRONIN Karen,PAC,CEU,2010,2693
CRONIN Karen,PAC,CEU,2010,2525
CRONIN Karen,PAC,CEU,2010,63
CRONIN Karen,PAC,CEU,2010,1597
CRONIN Karen,PAC,CEU,2010,405
CRONIN Karen,PAC,CEU,2010,5276
CRONIN Karen,PAC,CEU,2010,1797
CRONIN Karen,PAC,CEU,2010,1910
CRONIN Karen,PAC,CEU,2010,213
CRONIN Karen,PAC,CEU,2010,560
CRONIN Karen,PAC,CEU,2010,440
CRONIN Karen,PAC,CEU,2010,4244
CRONIN Karen,PAC,CEU,2010,153
CUKIER JÇrome,PAC,CEU,2010,521
CUKIER JÇrome,PAC,CEU,2010,1200
CUKIER JÇrome,PAC,CEU,2010,2230
CUKIER JÇrome,PAC,CEU,2010,4973
CUKIER JÇrome,PAC,CEU,2010,754
CUKIER JÇrome,PAC,CEU,2010,1459
CUKIER JÇrome,PAC,CEU,2010,1267
CUKIER JÇrome,PAC,CEU,2010,520
CUKIER JÇrome,PAC,CEU,2010,1893
CUKIER JÇrome,PAC,CEU,2011,1158
CUKIER JÇrome,PAC,CEU,2011,4048
CUKIER JÇrome,PAC,CEU,2011,3922
CUKIER JÇrome,PAC,CEU,2011,837
CUKIER JÇrome,PAC,CEU,2011,752
CUKIER JÇrome,PAC,CEU,2011,1028
CUKIER JÇrome,PAC,CEU,2011,612
CUKIER JÇrome,PAC,CEU,2011,1137
CUKIER JÇrome,PAC,CEU,2011,1785
CUKIER JÇrome,PAC,CEU,2011,3351
CUKIER JÇrome,PAC,CEU,2011,1767
CUKIER JÇrome,PAC,CEU,2011,2639
CULLENS Ronald,PAC,CEU,2011,1405
CULLENS Ronald,PAC,CEU,2011,3056
CULLENS Ronald,PAC,CEU,2011,894
EINBINDER Mary,PAC,CEU,2011,380
EINBINDER Mary,PAC,CEU,2011,1122
EINBINDER Mary,PAC,CEU,2011,1853
FRANCOLIN Marie,PAC,CEU,2012,984
FRANCOLIN Marie,PAC,CEU,2012,1687
FRANCOLIN Marie,PAC,CEU,2012,2488
FRANCOLIN Marie,PAC,CEU,2012,99
FRANCOLIN Marie,PAC,CEU,2012,638
FRANCOLIN Marie,PAC,CEU,2012,379
FRANCOLIN Marie,PAC,CEU,2012,930
FRANCOLIN Marie,PAC,CEU,2012,1663
FRANCOLIN Marie,PAC,CEU,2012,2254
FRANCOLIN Marie,PAC,CEU,2012,2966
FRANCOLIN Marie,PAC,CEU,2012,3546
FRANCOLIN Marie,PAC,CEU,2012,4095
FRANCOLIN Marie,PAC,CEU,2012,307
FRANCOLIN Marie,PAC,CEU,2012,890
FRANCOLIN Marie,PAC,CEU,2012,825
FRANCOLIN Marie,PAC,CEU,2012,2566
FRANCOLIN Marie,PAC,CEU,2012,3744
FRANCOLIN Marie,PAC,CEU,2012,5356
FRANCOLIN Marie,PAC,CEU,2012,257
FRANCOLIN Marie,PAC,CEU,2012,1303
FRANCOLIN Marie,PAC,CEU,2012,2325
FRANCOLIN Marie,PAC,CEU,2012,3306
FRANCOLIN Marie,PAC,CEU,2012,4056
FRANCOLIN Marie,PAC,CEU,2012,3887
FRANCOLIN Marie,PAC,CEU,2012,182
LINDSTEDT Katherine,PAC,CEU,2010,416
NOVIKOVA Tatiana,PAC,CEU,2010,51
NOVIKOVA Tatiana,PAC,CEU,2010,2314
NOVIKOVA Tatiana,PAC,CEU,2010,3351
NOVIKOVA Tatiana,PAC,CEU,2010,3804
NOVIKOVA Tatiana,PAC,CEU,2010,2143
NOVIKOVA Tatiana,PAC,CEU,2011,192
NOVIKOVA Tatiana,PAC,CEU,2011,2575
NOVIKOVA Tatiana,PAC,CEU,2011,161
NOVIKOVA Tatiana,PAC,CEU,2011,279
NOVIKOVA Tatiana,PAC,CEU,2011,3348
NOVIKOVA Tatiana,PAC,CEU,2011,111
NOVIKOVA Tatiana,PAC,CEU,2011,234
NOVIKOVA Tatiana,PAC,CEU,2011,776
NOVIKOVA Tatiana,PAC,CEU,2011,1161
NOVIKOVA Tatiana,PAC,CEU,2011,1167
TEJADA Ricardo-Luis,PAC,CEU,2010,277
TEJADA Ricardo-Luis,PAC,CEU,2010,1278
TEJADA Ricardo-Luis,PAC,CEU,2010,1245
TEJADA Ricardo-Luis,PAC,CEU,2010,403
TEJADA Ricardo-Luis,PAC,CEU,2010,1298
TEJADA Ricardo-Luis,PAC,CEU,2010,1574
TEJADA Ricardo-Luis,PAC,CEU,2010,2911
TEJADA Ricardo-Luis,PAC,CEU,2010,1098
TEJADA Ricardo-Luis,PAC,CEU,2010,1856
TEJADA Ricardo-Luis,PAC,CEU,2010,88
TEJADA Ricardo-Luis,PAC,CEU,2010,7492
TEJADA Ricardo-Luis,PAC,CEU,2010,6128
TEJADA Ricardo-Luis,PAC,CEU,2010,400
TEJADA Ricardo-Luis,PAC,CEU,2010,1245
TEJADA Ricardo-Luis,PAC,CEU,2010,176
TEJADA Ricardo-Luis,PAC,CEU,2010,686
TEJADA Ricardo-Luis,PAC,CEU,2010,857
TEJADA Ricardo-Luis,PAC,CEU,2010,880
TEJADA Ricardo-Luis,PAC,CEU,2010,1351
TEJADA Ricardo-Luis,PAC,CEU,2010,1918
TEJADA Ricardo-Luis,PAC,CEU,2010,907
TEJADA Ricardo-Luis,PAC,CEU,2010,6519
TEJADA Ricardo-Luis,PAC,CEU,2010,1103
TEJADA Ricardo-Luis,PAC,CEU,2010,2301
TEJADA Ricardo-Luis,PAC,CEU,2010,4364
TEJADA Ricardo-Luis,PAC,CEU,2010,2130
TEJADA Ricardo-Luis,PAC,CEU,2010,394
TEJADA Ricardo-Luis,PAC,CEU,2010,374
TEJADA Ricardo-Luis,PAC,CEU,2010,974
TEJADA Ricardo-Luis,PAC,CEU,2010,971
TEJADA Ricardo-Luis,PAC,CEU,2010,1003
TEJADA Ricardo-Luis,PAC,CEU,2010,1029
TEJADA Ricardo-Luis,PAC,CEU,2010,622
TEJADA Ricardo-Luis,PAC,CEU,2010,2474
TEJADA Ricardo-Luis,PAC,CEU,2010,3029
TEJADA Ricardo-Luis,PAC,CEU,2010,344
TEJADA Ricardo-Luis,PAC,CEU,2010,317
TEJADA Ricardo-Luis,PAC,CEU,2010,718
TEJADA Ricardo-Luis,PAC,CEU,2010,1562
TEJADA Ricardo-Luis,PAC,CEU,2011,641
TEJADA Ricardo-Luis,PAC,CEU,2011,356
TEJADA Ricardo-Luis,PAC,CEU,2011,789
TEJADA Ricardo-Luis,PAC,CEU,2011,3458
TEJADA Ricardo-Luis,PAC,CEU,2011,713
TEJADA Ricardo-Luis,PAC,CEU,2011,411
TEJADA Ricardo-Luis,PAC,CEU,2011,4027
TEJADA Ricardo-Luis,PAC,CEU,2011,4567
TEJADA Ricardo-Luis,PAC,CEU,2011,5084
TEJADA Ricardo-Luis,PAC,CEU,2011,5210
TEJADA Ricardo-Luis,PAC,CEU,2011,44
TEJADA Ricardo-Luis,PAC,CEU,2011,1200
TEJADA Ricardo-Luis,PAC,CEU,2011,1250
TEJADA Ricardo-Luis,PAC,CEU,2011,2022
TEJADA Ricardo-Luis,PAC,CEU,2011,914
TEJADA Ricardo-Luis,PAC,CEU,2011,1341
TEJADA Ricardo-Luis,PAC,CEU,2011,8083
TEJADA Ricardo-Luis,PAC,CEU,2011,11093
TEJADA Ricardo-Luis,PAC,CEU,2011,1399
TEJADA Ricardo-Luis,PAC,CEU,2011,2830
TEJADA Ricardo-Luis,PAC,CEU,2011,3121
TEJADA Ricardo-Luis,PAC,CEU,2011,5697
TEJADA Ricardo-Luis,PAC,CEU,2011,1500
TEJADA Ricardo-Luis,PAC,CEU,2011,4559
TEJADA Ricardo-Luis,PAC,CEU,2011,5087
TEJADA Ricardo-Luis,PAC,CEU,2011,6695
TEJADA Ricardo-Luis,PAC,CEU,2011,5029
TEJADA Ricardo-Luis,PAC,CEU,2012,231
TEJADA Ricardo-Luis,PAC,CEU,2012,937
TEJADA Ricardo-Luis,PAC,CEU,2012,148
TEJADA Ricardo-Luis,PAC,CEU,2012,242
VERDIER Loãc,PAC,CEU,2010,1069
VERDIER Loãc,PAC,CEU,2010,81
VERDIER Loãc,PAC,CEU,2010,274
VERDIER Loãc,PAC,CEU,2010,425
VERDIER Loãc,PAC,CEU,2010,578
VERDIER Loãc,PAC,CEU,2010,1758
VERDIER Loãc,PAC,CEU,2010,975
VERDIER Loãc,PAC,CEU,2010,1899
VERDIER Loãc,PAC,CEU,2010,2271
VERDIER Loãc,PAC,CEU,2010,2411
VERDIER Loãc,PAC,CEU,2010,517
VERDIER Loãc,PAC,CEU,2010,1319
VERDIER Loãc,PAC,CEU,2010,438
VERDIER Loãc,PAC,CEU,2010,287
VERDIER Loãc,PAC,CEU,2010,1345
VERDIER Loãc,PAC,CEU,2010,370
VERDIER Loãc,PAC,CEU,2010,377
VERDIER Loãc,PAC,CEU,2010,513
VERDIER Loãc,PAC,CEU,2010,507
VERDIER Loãc,PAC,CEU,2010,1219
VERDIER Loãc,PAC,CEU,2010,112
VERDIER Loãc,PAC,CEU,2011,135
VERDIER Loãc,PAC,CEU,2011,178
VERDIER Loãc,PAC,CEU,2011,304
VERDIER Loãc,PAC,CEU,2011,473
VERDIER Loãc,PAC,CEU,2011,2926
VERDIER Loãc,PAC,CEU,2011,5759
VERDIER Loãc,PAC,CEU,2011,7815
VERDIER Loãc,PAC,CEU,2011,953
VERDIER Loãc,PAC,CEU,2011,1169
VERDIER Loãc,PAC,CEU,2011,1518
VERDIER Loãc,PAC,CEU,2011,861
VERDIER Loãc,PAC,CEU,2011,1455
VERDIER Loãc,PAC,CEU,2011,1293
ALLAIN Estelle,PAC,CMU,2004,2127
ALLAIN Estelle,PAC,CMU,2004,1440
ALLAIN Estelle,PAC,CMU,2004,445
ALLAIN Estelle,PAC,CMU,2004,1097
ALLAIN Estelle,PAC,CMU,2004,698
ALLAIN Estelle,PAC,CMU,2004,693
ALLAIN Estelle,PAC,CMU,2004,1163
ALLAIN Estelle,PAC,CMU,2006,2800
ALLAIN Estelle,PAC,CMU,2006,1010
ALLAIN Estelle,PAC,CMU,2006,4167
ALLAIN Estelle,PAC,CMU,2006,1498
ALLAIN Estelle,PAC,CMU,2006,1092
ALLAIN Estelle,PAC,CMU,2006,1711
ALLAIN Estelle,PAC,CMU,2006,318
ALLAIN Estelle,PAC,CMU,2006,1290
ALLAIN Estelle,PAC,CMU,2007,155
ALLAIN Estelle,PAC,CMU,2007,415
ALLAIN Estelle,PAC,CMU,2007,1377
ALLAIN Estelle,PAC,CMU,2007,518
ALLAIN Estelle,PAC,CMU,2007,492
ALLAIN Estelle,PAC,CMU,2007,1102
ALLAIN Estelle,PAC,CMU,2007,1016
ALLAIN Estelle,PAC,CMU,2008,3408
ALLAIN Estelle,PAC,CMU,2008,1517
ALLAIN Estelle,PAC,CMU,2010,1684
ALLAIN Estelle,PAC,CMU,2010,2281
ALLAIN Estelle,PAC,CMU,2010,1225
ALLAIN Estelle,PAC,CMU,2010,5746
ALLAIN Estelle,PAC,CMU,2010,943
ALLAIN Estelle,PAC,CMU,2010,2271
ALLAIN Estelle,PAC,CMU,2011,1305
ALLAIN Estelle,PAC,CMU,2011,1704
ALLAIN Estelle,PAC,CMU,2011,478
ALLAIN Estelle,PAC,CMU,2011,1131
ALLAIN Estelle,PAC,CMU,2011,1393
ALLAIN Estelle,PAC,CMU,2011,4150
ALLAIN Estelle,PAC,CMU,2012,6171
ALLAIN Estelle,PAC,CMU,2012,780
ALLAIN Estelle,PAC,CMU,2012,513
ALLAIN Estelle,PAC,CMU,2012,525
ALLAIN Estelle,PAC,CMU,2012,951
ALLAIN Estelle,PAC,CMU,2012,2337
BRIVAL BÇnÇdicte,PAC,CMU,2010,1997
BRIVAL BÇnÇdicte,PAC,CMU,2010,1862
BRIVAL BÇnÇdicte,PAC,CMU,2010,1130
BRIVAL BÇnÇdicte,PAC,CMU,2011,2411
DEMIRCI Roxane,PAC,CMU,2011,174
DEMIRCI Roxane,PAC,CMU,2012,265
DEMIRCI Roxane,PAC,CMU,2012,751
DêNOYER Pascale,PAC,CMU,2006,976
DêNOYER Pascale,PAC,CMU,2006,406
DOUCET Arnaud,PAC,CMU,2011,867
DOUCET Arnaud,PAC,CMU,2011,1373
DULUC Muriel,PAC,CMU,2008,723
DULUC Muriel,PAC,CMU,2008,835
ESTEVES Belinha,PAC,CMU,2008,502
ESTEVES Belinha,PAC,CMU,2008,1406
ESTEVES Belinha,PAC,CMU,2008,424
ESTEVES Belinha,PAC,CMU,2008,2036
ESTEVES Belinha,PAC,CMU,2008,704
ESTEVES Belinha,PAC,CMU,2008,2906
ESTEVES Belinha,PAC,CMU,2008,2530
ESTEVES Belinha,PAC,CMU,2008,1434
ESTEVES Belinha,PAC,CMU,2008,2031
ESTEVES Belinha,PAC,CMU,2010,563
ESTEVES Belinha,PAC,CMU,2010,808
ESTEVES Belinha,PAC,CMU,2012,352
GILSON VÇronique,PAC,CMU,2011,1709
GILSON VÇronique,PAC,CMU,2011,729
GILSON VÇronique,PAC,CMU,2011,176
GILSON VÇronique,PAC,CMU,2011,85
GILSON VÇronique,PAC,CMU,2011,280
GILSON VÇronique,PAC,CMU,2011,1141
GILSON VÇronique,PAC,CMU,2011,700
GILSON VÇronique,PAC,CMU,2011,1967
GILSON VÇronique,PAC,CMU,2011,224
GILSON VÇronique,PAC,CMU,2012,786
GILSON VÇronique,PAC,CMU,2012,2887
GILSON VÇronique,PAC,CMU,2012,681
GILSON VÇronique,PAC,CMU,2012,482
GILSON VÇronique,PAC,CMU,2012,1752
INYAMA Ijeoma,PAC,CMU,2011,890
INYAMA Ijeoma,PAC,CMU,2011,484
INYAMA Ijeoma,PAC,CMU,2011,658
INYAMA Ijeoma,PAC,CMU,2011,206
INYAMA Ijeoma,PAC,CMU,2011,581
INYAMA Ijeoma,PAC,CMU,2011,791
INYAMA Ijeoma,PAC,CMU,2011,1176
INYAMA Ijeoma,PAC,CMU,2011,171
INYAMA-DALLES Ijeoma,PAC,CMU,2011,180
INYAMA-DALLES Ijeoma,PAC,CMU,2011,752
INYAMA-DALLES Ijeoma,PAC,CMU,2011,1838
INYAMA-DALLES Ijeoma,PAC,CMU,2011,440
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,991
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,469
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,596
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,543
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1237
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1810
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,484
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,622
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1192
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1470
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1255
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,2001
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,927
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,436
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1464
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1466
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1197
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1407
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,500
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,1070
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,466
N'DIAYE-ROBINSON Nadine,PAC,CMU,2004,4188
N'DIAYE-ROBINSON Nadine,PAC,CMU,2005,486
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1491
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3703
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4273
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4326
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4495
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1060
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1664
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1359
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,464
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,524
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1219
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3491
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,500
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,687
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,237
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,607
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,253
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,383
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,318
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,327
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1106
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,860
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1525
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1644
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1296
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1098
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3503
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1181
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,985
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,226
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,967
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3407
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3520
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,952
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,3646
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,946
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1581
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1744
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1581
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4464
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,446
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,5125
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,445
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,971
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4550
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,825
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,570
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1172
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,2762
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,4439
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,416
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1474
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,1503
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,2561
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,2815
N'DIAYE-ROBINSON Nadine,PAC,CMU,2006,846
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,969
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,410
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,2130
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,2377
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,2403
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,4304
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,2580
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,1945
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,735
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,4847
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,5860
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,3948
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,3863
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,6264
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,4603
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,982
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,672
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,2572
N'DIAYE-ROBINSON Nadine,PAC,CMU,2007,223
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,5109
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,788
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,1162
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,6814
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,1233
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,1675
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,800
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,735
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,4387
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,1824
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,2870
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,2860
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,4814
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,463
N'DIAYE-ROBINSON Nadine,PAC,CMU,2008,672
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,949
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1687
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,3805
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,3245
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,4614
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,8656
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,2789
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1804
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,549
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,5400
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,663
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,760
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,4310
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,2317
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1171
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1957
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,6597
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1964
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,655
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,2748
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,1119
N'DIAYE-ROBINSON Nadine,PAC,CMU,2010,353
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1977
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,3836
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1260
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1329
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1030
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1082
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,846
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,913
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,861
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1556
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,2369
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,88
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,897
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,6306
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,4475
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1290
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1957
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,830
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,134
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,131
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,146
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1222
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,3676
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1040
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,17160
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,5179
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1359
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1189
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,842
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1928
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,82
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,4475
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,2500
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,866
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,1349
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,935
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,911
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,850
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,555
N'DIAYE-ROBINSON Nadine,PAC,CMU,2011,406
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,4092
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,3482
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,246
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,1944
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,1960
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,2103
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,841
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,1412
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,1453
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,4613
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,4699
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,11187
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,64
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,64
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,889
N'DIAYE-ROBINSON Nadine,PAC,CMU,2012,117
PINSARD Franáois,PAC,CMU,2004,365
STERN Eva,PAC,CMU,2006,826
STERN Eva,PAC,CMU,2006,1273
STERN Eva,PAC,CMU,2007,519
ABRAZIAN Sandrine,PAC,COM,2006,1546
ABRAZIAN Sandrine,PAC,COM,2011,1055
ABRAZIAN Sandrine,PAC,COM,2012,1755
BENNEY Alison,PAC,COM,2006,372
BENNEY Alison,PAC,COM,2006,926
BENNEY Alison,PAC,COM,2007,2637
BENNEY Alison,PAC,COM,2007,1439
BENNEY Alison,PAC,COM,2010,113
BENNEY Alison,PAC,COM,2010,1000
BENNEY Alison,PAC,COM,2010,497
BENNEY Alison,PAC,COM,2010,2199
BENNEY Alison,PAC,COM,2010,871
BENNEY Alison,PAC,COM,2010,700
BENNEY Alison,PAC,COM,2010,697
BENNEY Alison,PAC,COM,2010,4734
BENNEY Alison,PAC,COM,2010,223
BENNEY Alison,PAC,COM,2010,2095
BENNEY Alison,PAC,COM,2010,3800
